,USER,SCORE,REVIEW
218,gon****,5,깔끔 담백한 잠봉~
219,mah****,5,깜빠뉴 쬰맛탱집!!!
220,mah****,4,통밤식빵은 기대보단 좀 아쉬웠어요..
221,댕이,5,근처에 빵맛집이 있다하여 방문했습니다! 분위기 갬성 무엇. 이미유명한지 손님 그득그득.. 크로와상을 샀는데 크로플로 영수증이 찍혀있네욤 아숩... 그래도 잘먹겠습니당
222,윤선,5,크로플 맛있어요 집에 가지고 와서 에프에 돌려먹었는데 진짜 진짜 맛있었어요ㅠㅠㅠ 바삭 달콤 겉에 시럽이 녹아서 진짜 맛있었어요ㅠㅠ
223,우당탕,5,비오는 날에 들린 이곳 깜빠뉴 너무 맛있어요😭👍
224,Lia,4,사장님 친절하시고 빵 맛있어요~가격대는 좀 있는편이에요
225,베리,4.5,"에르제~가오픈때부터 요즘 최애빵집이 되어버린 듯. 시금치바질식빵,바게트,무화과깜빠뉴에 푹 빠져있어요.빠자작~ 개인적으로 좋아하는 식감의 바게트,실하게 들어있는 무화과에 엄지척👍시금치바질식빵도 넘넘 맛있어요.^^"
226,100그리고100,3.5,아직 다른 빵들은 먹어보지 않았지만 시금치 바질식빵은 맛있고 매력적이네요
227,TwinkleMin,3.5,나쁘진 않아요
228,수밍,5,토마토퓨레 패키지가 넘 귀여워서 구입했어요!
229,수밍,5,너무 귀엽고 사랑스런 빵집이예요!
230,콩,5,"정말 너무너무 맛있어요~! 한 번 먹어본 뒤로 계속 생각나서 한밤중에 예약해서 다음날 픽업했는데, 정말 후회없는 맛입니다. 원래 크로와상 안좋아했는데, 결도 살아있고 파삭하고, 안에 슈크림도 진짜 맛있고 끝까지 왕창 들어있어요. 먹다보면 슈크림 팡인데 진짜 체면 차릴세없이 와구와구 먹게 돼요ㅠㅠ 픽업하면서 올리브 치아바타도 샀는데 너무 맛있어요ㅠ 너무 친절하시고 포장도 정성껏해주시고, 당분간은 진짜 생각날때마다 먹어야할 것 같아요ㅠㅠ 앞으로도 맛있는 빵 많이 만들어주시고 번창하세요ㅠ"
231,gjdjsl,5,또 먹고 싶어요~
232,jjune,5,크로플 정말 맛있어요. 빵 종류도 다양해서 자주 갈 것 같아요
233,언덕위에 태양,5,크로플 맛집!사람이 점점 많아지네요??^^
234,늑대와 여우,4.5,새로 오픈한 빵집ᆢ 매장 깔끔하고 빵도 맛있어요~~~
235,똥강아지,4,가격은 좀 비싼데 맛있어요
236,우히히,5,겉바속촉한 바게트 넘 마싯어요
237,sohyen29,5,빵냄새짱 ..
238,호호,4.5,굳굳
239,kkyung,5,무화과가 엄청실해요... 맛있어요유ㅠㅠㅠ
240,ㅊ,4.5,무화과빵 사먹었는데 무화과가 진짜 많이 들어있어요. 좋은재료 쓰시는게 보여서 다음에 또가서 사먹으려 합니다
241,ljs****,4.5,친절합니다
242,qw9****,4.5,좋아요
243,고죠센세,4.5,친절합니다
244,amugae,4.5,굿굿굿
245,허브,4.5,좋아요
246,lilyrose,5,이집에중독될예정:)
247,꿀,5,너무 친절하고 맛있어요!!
248,한채연,5,너무 친절하시고 빵 진짜 맛있어요!!! 무화과 깜빠뉴 강강강강강강추드립니닿
249,mah****,5,좋아요:)
250,som,3,크로플 맛있어요
251,솔,5,예약하면 원하는 빵을 기다리지 않고 살 수 있어서 너무 좋아요! 그리고 굉장히 친절하셨어요 🙂
252,고도리야,4.5,치아바타 올리브 맛나요 빵전체적으로 가격대가있어 선뜻 고르기어렵지만 실패는없는거같아요
253,김수연,5,빵이랑 크로플 맛있어요 그리고 친절하세요~~
254,딸기조아,4,맛있어요
255,wit****,5,친절하고 맛있어요!!
256,suj****,5,잠봉뵈르 진짜 맛있어서 대만족!
257,lnh****,5,바게트가 바로 나와서 그런지 정말 빠!삭! 하구 맛있었어요~바로 옆에 살았으면 매일매일 먹었을꺼에요ㅠㅠ사장님 번창하세욥!!
258,mah****,5,여기 빵이 다 너무 맛있어요:)
259,gayoung8255,5,예약된 시간보다 조금 일찍갔음에도 미리 준비되어 있었고 샌드위치랑 크로플 전부 너무 맛있었습니다ㅠㅠ 또 사러갈게요
260,sau****,5,맛있어요 오늘 또 사러갑니다:)
261,alr****,2,넘 바가지~
262,wlq****,2,이젠 안갈거같아요 ㅎ 인스타에 하도 맨날 품절된다고 홍보하길래 궁금해서 갔는데 맛은 보통인데 넘 비싸게 팔아요 서울숲에 명장이 만드는 빵집보다 (잠봉뵈르 포함) 비쌈;; +잠봉뵈르 먹다가 이 나갈뻔;; 빵이 딱딱하기도 한데 안에 딱딱한 흰색(?)이 있어서 진심 어금니 나갈뻔함.. +토마토 소스 패키징은 귀여운데.. 그냥.. 폰타나가 나을듯 케첩 냄새나고 소스치곤 좀 약함
263,wlq****,4,맛있어요! 가격은 좀 비쌈.. 가격좀 내렸으면 좋겠어요 얼른 가오픈 끝나서 매일매일 했으면 갔을때 빵종류가 별로 없었는데 빵종류 많을때 구경가고싶어요
264,에비추,5,에르제 빵은 진짜 다 맛있어요! 회사가는 길에 항상 사먹었다가 살이 뒤룩쪘지만 진짜진짜 왕맛있어요!
265,반짝반짝빛나는,4.5,크로와상이 차가운데도 아주 맛있네요. 갓 나온 빵 맛이 궁금하네요 ㅎㅎ
266,똥강아지,3.5,맛은 나쁘지않지만 가격이 좀 비싸요
267,루핑,3.5,깜바뉴는 아쉬웠고 크로와상 짱맛이에요!!!
268,euna,4,피낭시에 트러플 솔트 4000원 비싸지만 젤 맛있어요
269,하늘보리,5,너무너무 맛있는 휘낭시에~
270,vic****,4.5,담백해요
271,주주네,5,친구 사줬어요 아주 짱맛이래욤 크로플 다른맛도 나옴 좋겠어요 좀 덜 달게두요!
272,soran,4,굿
273,배고파,4,굿이요
274,euna,4.5,피낭시에 맛있음
275,하늘보리,4.5,트러플 솔티드 캬라멜 휘낭시에 지인짜 맛있어요
276,yoonijung,4.5,진ㅁ자 마싯어요!!식어도 마싯어용
277,sk1****,3,맛있어요
278,빵요정,5,성수동에 이런 빵집이 생기다니ㅜㅜ 가오픈인데 생겼다는 소문 듣고 바로 찾아왔는데 맛있는 빵도 많구 사람들도 많구!! 또 올거에요.. 초코깜빠뉴 신세계..😘
279,룸곡,5,사장님이 친절하고 음식이 맛있어요
280,phs****,4.5,굿굿굿
281,www****,3,좋아요
282,Jee,4,크로와상은 제가 좋아하는 스타일과 좀 달라서 아쉬웠지만- 그래도 최애 빵집 중 한곳입니다. 🙈
283,언덕위에 태양,5,하루에 두개씩 사먹는 요즘 완전 꽂힌 크로플맛집♥️
284,주주네,4,크로플 처음 먹어보는데 맛있어요! 근데 제 기준으로는 좀 단거 같아서 아메랑 함께 해야해요 하나는 다 못묵ㅠㅠ 전 깜빠뉴 치아바타 이런 구멍뚫린빵 좋아하는데 깜빠뉴 맛나네욤
285,Jee,5,출근길 행복 💓
286,언덕위에 태양,5,크로플 진짜 짱맛!!^^
287,kro****,5,입구도 멋진데 빵맛도 체고!! 모든빵이 유기농밀가루로 만들어진대요
288,고도리야,4.5,거친빵모습에 입천장이 아야하지않을까 걱정했는데 맛있어요 겉바속촉이네요 문열고 매장입장하자마자 빵냄새땜에 잠시나마 행복했습다
289,해변의 카프카,5,귀여운 빵집입니다. 맛도 있고
290,Sssssstrike,4,간판이 예쁜 베이커리네요!바게트 바삭쫄깃하고 맛있어요. 크로플은 바삭한데 쫄깃함이 덜 하고 평범한편이에요~
291,언덕위에 태양,2,식빵은 제 입에 안맞았어요~아쉽;;; 크로플은 정말 맛있었어요^^
292,phj****,4,좋아요
293,해변의 카프카,5,크로와상 맛집입니다.
294,yjl****,5,성수동에 넘넘 이쁜 빵집이 생겼어요~ 크로플이랑 크로외상 맛집 인정 !! 폴킴 화환이 있어서 더 깜놀 ^^
295,lunakje,5,"올리브치아바타 부드럽고 맛있었어요 크랜베리깜빠뉴는 고소하고, 크로플은 커피랑 함께 먹으니 넘 맛나네요~ ^^"
