,USER,SCORE,REVIEW
493,Ahaaa,5,좋아요
494,유혜인,5,맛있어요~ 성수점이라 주말에 갔음에도 불구하고 줄을 길게 서지않고 금방 구매할 수 있었습니다!
495,리미,5,"괜히 인생크로플이 아님,,,,👍🏻"
496,영이,5,맛있어요 ☺️
497,damdadi,5,늘 너무 맛있습니다👍🏻👍🏻
498,시나브로,4.5,너무 맛있어서 또 올것 같아요
499,bub****,5,역시 믿고먹는 새들러하우스👍🏻
500,니바이,3.5,맛은 좋음. 카운터 여성분이 친절하긴하지만 뭔가 알게 모르게 고압적인 느낌 남.. 세번째 방문때 다시보고 남기겠음
501,네이트,5,나만먹을래요
502,블루,4,바로 먹었는데 식은거라 아쉬워요ㅠㅠ
503,꼬지맘,5,맛좋아요
504,Hotpink Butterfly,5,3일 정도 냉동 보관 후 에어후에 조리해 먹었는데도 넘나 맛났어요👍
505,Du repos,5,신사동과 갤러리아에서부터 계속 먹고있어요~ ㅋㅋ 너무 맛있고 성수에 생겨서 행복합니다!
506,pringles10,4,넘 맛있는 새들러!! 친구들이랑 나눠먹으려고 샀어용 ㅎㅎ
507,ocja,4.5,크로플 크게 기대 안했는데 지이인짜 맛있어요!!!
508,하은,5,또 먹고 싶어요 진짜 맛있어요 처음 먹는거라 세트로 주문했는데 개인적으로 플레인이랑 치즈가 제일 맛있습니다
509,덴티큐,5,회사 언니 추천받고 먹어봤는데 맛있네요ㅎㅎ 왜 가격이 비싼가 했드만 크기가 엄청 크네욬ㅋ 이리 큰 줄 알았으면 4개만 살 걸ㅋㅋㅋ 강남까지 안가도 가까운 성수에서 살 수 있어 좋아요 ㅎㅎ 맛은 당연 장난아닙니닼ㅋㅋㅋ
510,kkkkkc10,5,역시 맛있어요~~~~
511,이지,5,여기서 크로플 먹어본 후로는 다른곳에서 못먹겠어요ㅠㅠ 진짜 인생 크로플!!!! 막나온거 바로 먹으면 당연히 맛있지만 집에가서 식은걸먹어도 너무너무너무너무너무 맛있어요ㅠㅠㅠ
512,도레미파솔,5,너무 맛있어요~~! 또 올게욤
513,gkswn,5,존맛입니다ㅠㅠㅠ
514,loveholic,5,맛있어요...! 포장해왔는데 들고 가는길마다 맛있는 냄새가...👍🏻👍🏻
515,yee****,5,인생와플💛
516,경끼,5,아직 먹기전인데 맛잇을거같아용 냄새도즇구 크기도 짱쿰
517,yak11,5,"신사동에이어성수점도가서크로플을사왔어요~~다먹으며다시쟁이러또가야해요♡찐크로플맛집.사와서소분,냉동해두고에어프라이기에데워먹어도맛있어요♡"
518,빼꼼,5,맛있어요!!!!
519,로즈마리,5,존맛
520,cheery,5,맛잇어요!!
521,Naomi,5,개쩔어요 쩔어서 녹아요 크림치즈 오지고 크로플 지립니다 최고
522,나무늘보,5,지금까지 먹어본 크로플 중에 제일 맛있는 크로플:)
523,ste****,5,핫한 새들러하우스가 성수에도 오픈을! 아직은 비교적 한적한 편이라 자주 가고 있습니다 ㅎㅎ 다 맛있긴 하지만 역시 플레인이 최고네요 남녀노소 다 넘 좋아합니다 ♡
524,제이미,5,너무너무너무너어어어러어무 맛있어욤☺️❣️ 점심시간에 뛰어가서 사면 퇴근 때 까지 설레는 효과❣️
525,eun****,4,아직 가오픈 중이라 분위기는 공장? 느낌이였어요. 평일이라 한산해서 대기 없어서 좋았어요! 한입먹고 너무 맛있어서 바로 사러 갔다가 종류별로 맛보기 위해 세트로 주문했답니다.
526,rkd****,5,진짜 몇날몇일 기다리다가 먹었는데 가족들다 정말 맛있대요!! 사진찍으려 했은데 다먹었어요..
527,violet,3.5,친절하시고 너무 좋으신데 기대만큼은 아니였어요... 나오자마자 먹었어야 하나 ? 싶어요 데워서 먹어보긴 해야겠어요...
528,zza****,5,이게찐크로플이에요 진짜 느무맛남 가격비싸다생각했는데 다른데보다 1.5배는 커서 합당하다생각합니다 오늘 거의 마지막물량 샀는데 몬가 짜릿하네옄ㅋㅋㅋ
529,bog****,5,"새들러 하우스 3번째 방문,, 1,2번째는 거의 십만원씩 쓰고 오늘은 절약했다,, 이럴려고 나 회사 그만 두지 못해,,"
530,빵빵,5,정식 오픈하면 다시 오고싶은곳 입니다 ㅎㅎ
531,배우는건좋은거야,4,맛있네요.
532,Ahn,4.5,플레인 기본이 제일 맛잇어요 콘마요 첨먹을땐 오 맛잇다 햇는데 먹고나면 열라면 땡기는맛 압갤까지 안가도되서 좋네요
533,홍연재,5,새세권 거주자라 행복해요💜
534,hihi,4.5,너무 맛있네요🌿
535,ddd,5,플레인 바질 치즈 세가지 맛 먹어봤는데 플레인이랑 바질 맛있어요!! 주차가 좀 힘들긴 했습니다ㅜㅜ
536,백예림,5,플레인2 치즈1 바질1 주문했는데 알아서 세트로 주문받아주시고 넘 친절하셔용! 세 개 다 먹어봤는데 모두 맛있었구요 영양부추크림치즈도 구매했는제 와플에 발라서 먹다가 그냥 퍼먹었 는데도 맛있네요! 와플에 발라먹어두 맛있지만 바게트나 치아바타같은 플레인한 빵에 먹어도 맛있을거 같아요! 근처에 와플 먹을 수 있는 제휴카페도 있어서 커피마시먄서 와플먹으니 넘 행복🧡
537,백예림,5,"원래 달달한걸 짭짤하게 먹는걸 싫어하는 편인데요(예를들어 와플핫도그, 고구마피자..) 바질와플은 진짜....너무너무 맛있어요..!!💚 플레인, 치즈, 바질 먹어보구 바질이 제일 맛있어서 두 개 추가주문 했습니다!! 바질향이 와플의 맛을 해치지 않으면서 은은하게 나고, 짭짤달달 살~짝 매콤해서 진짜 너무너무 맛있어요💚 주문 받아주시는 분도 친절하시구요! 방역수칙 거리두 기도 철저히 지키고 있구요 평일(목) 3시쯤 방문했는데 줄 없이 바로 구매했어요! 그리고 근처 제휴까페에서 와플 먹으면거 커피 마실 수 있어서 좋았어욥🤎"
538,쭈,4,"근처에 생겨서 너무 좋아요, 역시 맛도 좋구여!!!"
539,sk1****,4,좋아요
540,Ahaaa,5,좋아요
541,susu,5,바질 크로플이 젤 맛있어요!! 웨이팅없이 사서 넘 좋았습니다~~ 가격은 좀 비싸도 자주 사먹을 거 같아요
542,반 초쿠,4,맛있어요~다음에 또 먹으러갈게요.
543,쿵쿵,5,직원분들도 친절하고 크로플도 맛있네요!! 평일에가서 웨이팅 없이 샀어요~추천합니다!
544,kiki106,4,아 진짜 맛있어요!!!!!
545,Hotpink Butterfly,4.5,크로플 너무 좋아해서 다양한 곳에서 먹어봤지만 단연 최고👍 딱 하나 아쉬운 점은 위치 :(
546,Jwan,4,비쌈 맛있음 그런데 가로수길은 줄서서 먹는다던데 그정돈 아님
547,kcjj1119,4,맛은 있는데 많이 달아서 많이 못 먹겠어요
548,이레미뇽,5,성수로 와줘서 얼마나 감사한지...
549,seoseo,4,가격이 비싸다고 생각할 수 있지만 크기가 커요! 플레인이 제일 맛있어요 콘은 옥수수맛이 너무 쎄서 아쉽네요
550,ayoung,4,맛있어요
551,정이,5,냠
552,니냐니,5,역시 유명한덴 이유가 있에요!! 가오픈기간이라 오히려 테크아웃만 해서 회전도 빠르고 좋았어요!
553,rlarmadhr888,4,크로플 굿
554,Jwan,3.5,비쌈 그대신 큼 맛있음 그런데 가로수길은 줄서서 먹는다던데 그정돈 아님
555,Lime,5,평일 오픈에 갔는데 사람 엄청 많아요 맛은 최고.....!🙂
556,dbf,5,플레인/치즈/바질사서 바질만 먹어봤는데 아는 맛이지만 완전 맛있어요~~!!
557,mmm,5,존맛 !
558,pringles10,4.5,넘 맛있쬬 ㅠㅠㅠㅠ 진짜 ㅠㅠㅠㅠ 가격이 사악해서 그르쵸 ㅠㅠㅠㅠ
559,리뷰어,4,성수 새들러하우스 좋아요~!
560,sop****,4,맛은 말할 것도 없이 맛있어요 이전에 3번정도 방문했었는데 그때마다(줄이 길거나 짧거나)주문 받아주시는 분이 퉁명스럽고 불친절하다고 느꼈어요 사복입으신 여자분이였는데 무슨 빨리빨리 처리되는 느낌이였어요 그 사항이 개선된건지 이번 방문에는 직원분들 모두 친절하셔서 좋았습니다
561,랄라,5,"주말에 가면 줄이 길지만, 너무 맛있어요♥ 콘은 오픈 후 1-2시간 이내에 품절된다니 참고하세요!"
562,vivi,4,넘맛있어요 오래안기다렸어요 주말인데도 한15분정도. ... 와플주시는분이 조금만더 친절하셨으면...
563,랄랄라,5,소문으로만 듣던 전설의 새들러하우스 와플! 바질이랑 치즈와플 둘다 존맛입니다!!!!!❣️ 가오픈이라 테이크아웃 해서 가게 앞에서 서서 먹었는데 너무 맛있어서 깜놀했어요... 성수점도 얼른 정식 오픈 해주세요. 현기증 나요!
564,sel,4,주말 1시 전에 갔더니 웨이팅이 없고 맛은 똑같아서 좋았어요. 근데 많이 샀는데 들고 갈 비닐이 없어서 물어보니 매진되었다고 해서 당황스러웠어요. 주문하기 전에 안내를 먼저 해주셨으면 좋았을 것 같아요. 본점과 달리 직원들이 불친절하고 손이 느려서 아쉬웠습니다.
565,윤정몬,4,"진짜,,, 댑악의 맛 드디어 먹어보는데 정말 맛있네요,, 가격은 귀엽진않지만 생각보다 사이즈도 크고 바로 먹는게 제일 맛있는 것 같아요. 크로플 좋아하시면 한번 쯤 꼭 드셔보셔보시길 추천"
566,tkw****,4,굿
567,포도네,5,.
568,goguma,5,성수점 오픈해서 놀러왔는데 역시나 사람이 많네요 그래도 안내 잘 해주시고 바로바로 나와서 빠르게 받을 수 있었어요!!! 항상 맛있는 와플 감사해요 번창하세요
569,glitter,4,맛있어요👍🏻 직원들은 불친절😑
570,sks****,4,Jmt
571,sjsj,4,가까운데 생기니 좋아요
572,이하린,5,ㅣ
573,수수수하,5,새들러 크로플 맛집이긴한데..!크림치즈맛집이에요!!
574,쫀득붕어빵,4,크로플은 역시 새들러!!
575,수디,5,진짜 맛잇어요!
576,방방상,5,ㄷㄱㅈㄴㄷㄱㄷ
577,ahffffkfk,5,맛있어요:) 웨이팅은 있는편~
578,태현밥팅,4,맛집이지요 이런 맛의 와플 새롭습니다
579,다우니,4.5,예전에 가로수길점 갔는데 줄이 길어 못가고 이제서야 왔네요. 식어도 맛있어요. 다만 쫄깃함이 약한거 같아오 콘마요치즈크림은 생각보다 별로에요 치즈맛이 강하지 않네요 ㅎㅎ 그래도 대체적으로 맛은 좋아요
580,태현밥팅,4,가오픈입니다 그래도 줄서서 먹네요
581,호찌,5,"저번에 먹었던 콘을 제외하곤 다 맛있어요! 플레인 2, 바질1, 치즈 1 세트 메뉴로 주문하면 저렴하더라구요. 세가지 맛 다 좋아하시면 세트 추천해요"
582,khh7258,5,완전맛있어요!!!
583,해변의 카프카,5,갤러리아 지하에서 먹어보고 남편에게 맛보여주고 싶었는데 성수에 생겨 다녀왔습니다. 가오픈임에도 불구하고 줄이 있었지만 테이크 아웃만 가능하여 금방 구매했습니다. 크로플 좋아하는 남편이 아주 만족했습니다.
584,ljh****,4,좋아요
585,홍마님,5,브레이크타임에 딱 걸려서 1시간 기다려서 구입했네요. 맛은 확실히 다른 크로플보단 맛있구 얼른 정식 오픈했음 좋겠어요~
586,쑴이,5,존맛탱입니당🤍
587,숲햄,5,크로플 너무 맛있어요!
588,sg6****,4,굿
589,kb9****,4,굿
590,sim****,5,새들러하우스 프렌치와플. 너무 맛있어!! 1080다 좋아하는 맛. 직원들 숙달된 전문성과 친절도 최고!! 2층과 루프탑도 너무 이쁘게 공사중으로 정식 오픈 기대된다.
591,dong9,5,본점은 줄이 너무 길어서 성수로 한번 와봤는데 20분정도 기다렸다 구매했어요!! 역시 대존맛!!! 친절왕언니들 다 그대로 오셨더라구요 ㅎㅎㅎ 감사합니다💕💕
592,mar****,5,성수동에생겨서 너무좋아요 약간 불친절한 느낌이잇긴하지만 맛잇어요
593,yhym02,3,생각보다 그저 그렇습니다!
594,떠블링,5,바질 존맛 ㅠㅠ
595,제레,5,너무 조아요 마싯슴다
596,삑또,5,짱맛 사장님 친절👍
597,7ebor,5,바질 넘 맛있어여ㅠㅠㅠ 사진 찍으려고 잠깐 꺼내봤는데 바질은 식고 나서 먹는 게 좋을 거 같아요! 안그럼 손에 자꾸 묻어요! 저는 평일 3시쯤 가니까 웨이팅 없이 바로 샀어요☺️
598,수수수하,4.5,동네에 생겼어요!!
599,yoonijung,4.5,짱마싯어요
600,ansdnjstlr1,5,존맛이에요
601,복아트,5,새로운 매장도 맛있군 굿!
602,로즈마리,5,웨이팅이 없이 구매했어요!! 역시 맛있어요!!
603,Alley,5,"역시 크로플의 강자 새들러에요🤍
본점 자주 가다가 성수점에 새로 생긴다고 해서 오늘 방문했어요!
아직 가오픈이고 1층만 오픈, 테이크아웃만 가능하지만 그래도 인테리어나 오픈 주방, 전체 건물이 너무너무 예뻐서 좋았어요🥺
어서 3월 지나서 매장 이용도 하고 맛있는 크로플 다 즐기고 싶어요!
제가 간 시간(15시쯤)은 사람이 별로 없어서 바로 구매할 수 있어 좋았어요.
진짜 플레인, 바질, 치즈 다 맛있고 저희 엄마는 플레인이 담백하다고 제일 좋아하세요!
저의 픽은 바질❗️❗️❗️
치즈는 브런치로 먹기 딱 좋은 느낌!?
바닐라라떼는 막 엄청 안 달고 바닐라 향도 진짜 같아서 맛있더라구요.
특유의 시럽 사용했을때 나오는 뒷맛도 없구요!
저의 최애 크로플 집 새들러 더 흥하세요"
604,dud****,4,크러플 완전 맛있어요!!!! 다만 직원분들 손님 응대에 신경만 조금 더 써주세요^^
605,민민민민,2.5,와플세트 2개랑 콘마요크림치즈 샀는데 집에 와서 확인해보니 크림치즈가 안들어있네요 꼼꼼하게 확인요청드려요~
606,연희,5,가오픈 첫날 가서 테이크아웃 해왔어요! 진짜 너무 ㅠㅠ 너무 ㅠㅠ 맛있어요 새들러보다 맛있는 크로플은 평생 못 먹을거같아여.... 다른 카페들에서 새들러 크로플 반쪽크기에 만원씩 받는 거에 비해 가격도 너무 착하고 그냥 100호점까지 내주세요 번창하세요❤️❤️
607,하늘보리,4.5,크로플에서 살짝 탄 캬라멜 맛이 나면서 맛있어요
608,euna,4,성수에 생겨서 좋아요
609,쁨이,5,좋아용
