,USER,SCORE,REVIEW
523,팜팜,5,두번째 방문인데 이번엔 포장했어요. 네이버 포장주문하니까 서비스도 주시고 이번에도 맛있게 잘 먹었습니다. 또 방문할게요!
524,타니,5,헤이보울 진짜 너무 맛있게 잘 먹었습니다! 저는 픽업해서 집에서 먹었는데 매장에서 먹어도 좋을 것 같아요. 매장이 참 넓고 깨끗하더라구요^^ 잘 먹었습니다!
525,푸드헌터,5,웨이팅 없이 바로 받아갈 수 있어서 좋았어요! 다음에 또 이용할게요~
526,남탱,5,상큼하고 맛있는 스무디볼이었어요! 발리 갈 필요 없겠어요 ㅎㅎ
527,꾸꾸미,4,맛있어요!!!많이 달지 않아서 건강한 느낌이었습니다
528,콩선생,5,너무너무 맛나서 매일 먹고싶어요
529,7qk****,4,건강한 맛이에요!!
530,rkd****,5,너무 맛있었어요!!!
531,breezebomb,2,커피전문점이 아니니 커피를 시킨 내 잘못
532,코렐,5,정말 맛있고 그래놀라도 바삭바삭해서 리필하고싶었어요!! ㅠ 스무디도 존맛탱 여긴 엄마랑 다시 방문하고싶어요!! 옐로우 먹었는데 다음에 퍼플 /핑크도 먹고싶어요 두번세번갈것이며 나만알고싶어요
533,모모,5,너무너무 맛나요 우리동네에도 생겼음 좋겠다
534,빡빅,5,건강해요^^ 개인적으로 그래놀라 추가하면 더 좋을 것 같아요. 먹다보면 쌀쌀해져요 ㅋㅋㅋ
535,가든,5,건강한 달다구리를 찾는다면 강.력.추.천!
536,hkkk31,5,너무 맛있어용
537,방울,5,저번에 왔을땐 재료소진이여서 못먹었는데 맛있네요 !
538,다람쥐,5,쌍콤하고 맛있어요! 커피도 싱겁지 않고요~ 건강해지는 늬낌이에요!
539,콩선생,5,맛있어용 보는맛 먹는맛 모두 충족!!
540,로로,4,아사이가 아니라니....
541,Jj,5,맛도 좋고 분위기도 좋고
542,우나,5,씽씽이 타고 점심에 먹으러왔어요~
543,moooooonda,5,매장 분위기도 좋고 스무디도 꾸덕하니 맛있었어요!
544,지씨,5,맛있어요!! 되게 건강한맛 위에 올려있는 그레놀라가 맛있어요 한그릇 먹으면 은근히 든든!! #퍼플보울 #그린보울 #헤이보울
545,상추,4,"카페 분위기 깔끔하고 
옐로우보울이 제일 대표라고 하더라고요 처음 먹어보는데 상큼하고 맛있어요 ㅋㅋㅋ 씹는맛도 있고 
캐모마일유자는 각자의 자기주장맛이 있고
카페라떼는 커피가 진하더라구요 맛있어요 
진한 커피 좋아하시면 좋아할만 맛
가는날이 식목이라 카페에서 다육이도 나눠주셨어요 ㅋㅋㅋ귀여움 ㅋㅋ 가게 직원들도 친절하고
쟁반이 좀 위험해요 컵이 떨어질수도 있음 주의~!"
546,김선생,5,먹고나면 추워요 베이스가 스무디라
547,seozero,5,너무 맛있게 잘먹었어요! 공간도 맛도 너무 좋았어요~ 가벼워보이는데 은근 든든하고 그레놀라 꼭 추가하세요!!
548,버터와플,4,좋아용
549,jungouk91,5,맛있게 잘 먹었어요 건강한 음싣
550,수인,3,플레이팅이 예뻐요! 근데 요거트인줄 알았는데 프로즌 스무디 보울이네요ㅜㅜ 넘 차가버요
551,ypc****,4,건강한 맛 ! 날이 더워지고 방문하면 더 맛있게 먹을수 있을것 같다
552,fgfdgrgr,4.5,마치 발리에 온 듯한 인테리어 건강하게 먹고 싶은 날 먹기 딱 좋아요
